date,iso_code,tot_case,tot_case_new,tot_case_new_mean,tot_deaths,tot_deaths_new,tot_deaths_new_mean,recoveries,recoveries_new,recoveries_new_mean,total_cases_per_million,total_deaths_per_million,total_tests,new_tests,total_tests_per_thousand
20200514,ESP,229540,849,1156.1429,27321,217,178.71429,143374,2551,2123.2857,4909.444,584.347,1919411,,41.053
20200515,ESP,230183,643,1046.5714,27459,138,165.71429,144783,1409,1947.8571,4923.197,587.298,,,
20200516,ESP,230698,515,1017.1429,27563,104,155,146446,1663,1784.8571,4934.212,589.523,,,
20200517,ESP,230698,0,906.85714,27563,0,134.57143,146446,0,1468.5714,4948.157,591.383,,,
20200518,ESP,231606,908,595.71429,27709,146,137.85714,150376,3930,1891,4953.632,592.645,,,
20200519,ESP,232037,431,572.42857,27778,69,122.57143,150376,0,1628,4962.851,594.121,,,
20200520,ESP,232555,518,552,27888,110,112,150376,0,1364.7143,4973.93,596.474,,,
20200521,ESP,233037,482,499.57143,27940,52,88.428571,150376,0,1000.2857,4984.239,597.586,2221497,,47.514
20200522,ESP,234824,1787,663,28628,688,167,150376,0,799,5022.459,612.301,,,
20200523,ESP,235290,466,656,28678,50,159.28571,150376,0,561.42857,5032.426,613.37,,,
20200524,ESP,235772,482,724.85714,28752,74,169.85714,150376,0,561.42857,5042.735,614.953,,,
20200525,ESP,235400,0,595.14286,26834,0,149,150376,0,0,5034.779,573.931,,,
20200526,ESP,236259,859,656.28571,27117,283,179.57143,150376,0,0,5053.151,579.983,,,
20200527,ESP,236259,0,582.28571,27117,0,163.85714,150376,0,0,5064.059,580.005,,,
20200528,ESP,237906,1647,748.71429,27119,2,156.71429,150376,0,0,5088.378,580.026,2536234,,54.245
20200529,ESP,238564,658,587.42857,27121,2,58.714286,150376,0,0,5102.451,580.069,,,
20200530,ESP,239228,664,615.71429,27125,4,52.142857,150376,0,0,5116.653,580.155,,,
20200531,ESP,239479,251,582.71429,27127,2,41.857143,150376,0,0,5120.952,580.197,,,
20200601,ESP,239638,159,605.42857,27127,0,41.857143,150376,0,0,5125.422,580.197,,,
20200602,ESP,239932,294,524.71429,27127,0,1.4285714,150376,0,0,5131.71,580.197,,,
20200603,ESP,240326,394,581,27128,1,1.5714286,150376,0,0,5140.137,580.219,,,
20200604,ESP,240660,334,393.42857,27133,5,2,150376,0,0,5147.281,580.326,2822880,,60.376
20200605,ESP,240978,318,344.85714,27134,1,1.8571429,150376,0,0,5154.082,580.347,,,
20200606,ESP,241310,332,297.42857,27135,1,1.4285714,150376,0,0,5161.183,580.368,,,
20200607,ESP,241550,240,295.85714,27136,1,1.2857143,150376,0,0,5166.316,580.39,,,
20200608,ESP,241717,167,297,27136,0,1.2857143,150376,0,0,5169.888,580.39,,,
20200609,ESP,241966,249,290.57143,27136,0,1.2857143,150376,0,0,5175.214,580.39,,,
20200610,ESP,242280,314,279.14286,27136,0,1.1428571,150376,0,0,5181.93,580.39,,,
20200611,ESP,242707,427,292.42857,27136,0,0.42857143,150376,0,0,5191.062,580.39,3061738,,65.485
20200612,ESP,243209,502,318.71429,27136,0,0.28571429,150376,0,0,5201.799,580.39,,,
20200613,ESP,243605,396,327.85714,27136,0,0.14285714,150376,0,0,5210.269,580.39,,,
20200614,ESP,243928,323,339.71429,27136,0,0,150376,0,0,5217.177,580.39,,,
20200615,ESP,244109,181,341.71429,27136,0,0,150376,0,0,5221.049,580.39,,,
20200616,ESP,244328,219,337.42857,27136,0,0,150376,0,0,5225.733,580.39,,,
20200617,ESP,244683,355,343.28571,27136,0,0,150376,0,0,5233.326,580.39,,,
20200618,ESP,245268,585,365.85714,27136,0,0,150376,0,0,5245.838,580.39,3290388,,70.375
20200619,ESP,245575,307,338,28315,1179,168.42857,150376,0,0,5252.404,605.606,,,
20200620,ESP,245938,363,333.28571,28322,7,169.42857,150376,0,0,5260.168,605.756,,,
20200621,ESP,246272,334,334.85714,28323,1,169.57143,150376,0,0,5267.311,605.778,,,
20200622,ESP,246504,232,342.14286,28324,1,169.71429,150376,0,0,5272.273,605.799,,,
20200623,ESP,246752,248,346.28571,28325,1,169.85714,150376,0,0,5277.578,605.82,,,
20200624,ESP,247086,334,343.28571,28327,2,170.14286,150376,0,0,5284.721,605.863,,,
20200625,ESP,247486,400,316.85714,28330,3,170.57143,150376,0,0,5293.277,605.927,3470130,,74.22
20200626,ESP,247905,419,332.85714,28338,8,3.2857143,150376,0,0,5302.238,606.098,,,
20200627,ESP,248469,564,361.57143,28341,3,2.7142857,150376,0,0,5314.301,606.163,,,
20200628,ESP,248770,301,356.85714,28343,2,2.8571429,150376,0,0,5320.739,606.205,,,
20200629,ESP,248970,200,352.28571,28346,3,3.1428571,150376,0,0,5325.017,606.27,,,
20200630,ESP,249271,301,359.85714,28355,9,4.2857143,150376,0,0,5331.455,606.462,,,
20200701,ESP,249659,388,367.57143,28364,9,5.2857143,150376,0,0,5339.753,606.633,,,
20200702,ESP,250103,444,373.85714,28368,4,5.4285714,150376,0,0,5349.25,606.74,3644458,,77.948
20200703,ESP,250545,442,377.14286,28385,17,6.7142857,150376,0,0,5358.703,607.104,,,
20200704,ESP,250545,0,296.57143,28385,0,6.2857143,150376,0,0,5358.703,607.104,,,
20200705,ESP,250545,0,253.57143,28385,0,6,150376,0,0,5358.703,607.104,,,
20200706,ESP,251789,1244,402.71429,28388,3,6,150376,0,0,5385.31,607.168,,,
20200707,ESP,252130,341,408.42857,28392,4,5.2857143,150376,0,0,5392.603,607.253,,,
20200708,ESP,252513,383,407.71429,28396,4,4.5714286,150376,0,0,5400.795,607.339,,,
20200709,ESP,253056,543,421.85714,28401,5,4.7142857,150376,0,0,5412.409,607.446,3849701,,82.338
20200710,ESP,253908,852,480.42857,28403,2,2.5714286,150376,0,0,5430.632,607.489,,,
20200711,ESP,253908,0,480.42857,28403,0,2.5714286,150376,0,0,5430.632,607.489,,,
20200712,ESP,253908,0,480.42857,28403,0,2.5714286,150376,0,0,5430.632,607.489,,,
20200713,ESP,255953,2045,594.85714,28406,3,2.5714286,150376,0,0,5474.37,607.553,,,
20200714,ESP,256619,666,641.28571,28409,3,2.4285714,150376,0,0,5488.615,607.617,,,
20200715,ESP,257494,875,711.57143,28413,4,2.4285714,150376,0,0,5507.33,607.703,,,
20200716,ESP,258855,1361,828.42857,28416,3,2.1428571,150376,0,0,5536.439,607.767,4073664,,87.128
20200717,ESP,260255,1400,906.71429,28420,4,2.4285714,150376,0,0,5566.382,607.852,,,
20200718,ESP,260255,0,906.71429,28420,0,2.4285714,150376,0,0,5566.382,607.852,,,
20200719,ESP,260255,0,906.71429,28420,0,2.4285714,150376,0,0,5566.382,607.852,,,
20200720,ESP,264836,4581,1269,28422,2,2.2857143,150376,0,0,5664.362,607.895,,,
20200721,ESP,266194,1358,1367.8571,28424,2,2.1428571,150376,0,0,5693.407,607.938,,,
20200722,ESP,267551,1357,1436.7143,28426,2,1.8571429,150376,0,0,5722.431,607.981,,,
20200723,ESP,270166,2615,1615.8571,28429,3,1.8571429,150376,0,0,5778.361,608.045,4347022,,92.975
20200724,ESP,272421,2255,1738,28432,3,1.7142857,150376,0,0,5826.591,608.109,,,
20200725,ESP,272421,0,1738,28432,0,1.7142857,150376,0,0,5826.591,608.109,,,
20200726,ESP,272421,0,1738,28432,0,1.7142857,150376,0,0,5826.591,608.109,,,
20200727,ESP,278782,6361,1992.2857,28434,2,1.7142857,150376,0,0,5962.641,608.152,,,
20200728,ESP,280610,1828,2059.4286,28436,2,1.7142857,150376,0,0,6001.739,608.194,,,
20200729,ESP,282641,2031,2155.7143,28441,5,2.1428571,150376,0,0,6045.178,608.301,,,
20200730,ESP,285430,2789,2180.5714,28443,2,2,150376,0,0,6104.83,608.344,4652493,,99.508
20200731,ESP,288522,3092,2300.1429,28445,2,1.8571429,150376,0,0,6170.962,608.387,,,
20200801,ESP,288522,0,2300.1429,28445,0,1.8571429,150376,0,0,6170.962,608.387,,,
20200802,ESP,288522,0,2300.1429,28445,0,1.8571429,150376,0,0,6170.962,608.387,,,
20200803,ESP,297054,8532,2610.2857,28472,27,5.4285714,150376,0,0,6353.446,608.964,,,
20200804,ESP,302814,5760,3172,28498,26,8.8571429,150376,0,0,6476.642,609.521,,,
20200805,ESP,305767,2953,3303.7143,28499,1,8.2857143,150376,0,0,6539.802,609.542,,,
20200806,ESP,309855,4088,3489.2857,28500,1,8.1428571,150376,0,0,6627.236,609.563,4983935,,106.597
20200807,ESP,314362,4507,3691.4286,28503,3,8.2857143,150376,0,0,6723.633,609.627,,,
20200808,ESP,314362,0,3691.4286,28503,0,8.2857143,150376,0,0,6723.633,609.627,,,
20200809,ESP,314362,0,3691.4286,28503,0,8.2857143,150376,0,0,6723.633,609.627,,,
20200810,ESP,322980,8618,3703.7143,28576,73,14.857143,150376,0,0,6907.956,611.189,,,
20200811,ESP,326612,3632,3399.7143,28581,5,11.857143,150376,0,0,6985.638,611.296,,,
20200812,ESP,329784,3172,3431,28579,0,11.714286,150376,0,0,7053.482,611.253,,,
20200813,ESP,337334,7550,3925.5714,28605,26,15.285714,150376,0,0,7214.962,611.809,5367311,,114.797
20200814,ESP,342813,5479,4064.4286,28617,12,16.571429,150376,0,0,7332.148,612.066,,,
20200815,ESP,342813,0,4064.4286,28617,0,16.571429,150376,0,0,7332.148,612.066,,,
20200816,ESP,342813,0,4064.4286,28617,0,16.571429,150376,0,0,7332.148,612.066,,,
20200817,ESP,359082,16269,5157.4286,28646,29,10.285714,150376,0,0,7680.113,612.686,,,
20200818,ESP,364196,5114,5369.1429,28670,24,13,150376,0,0,7789.492,613.199,,,
20200819,ESP,370867,6671,5869,28797,127,31.142857,150376,0,0,7932.172,615.916,,,
20200122,EST,0,,,0,,,0,,,0,0,,,
20200123,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200124,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200125,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200126,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200127,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200128,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200129,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200130,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200131,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200201,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200202,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200203,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200204,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200205,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200206,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200207,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200208,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200209,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200210,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200211,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200212,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200213,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200214,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200215,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200216,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200217,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200218,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200219,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200220,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200221,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200222,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200223,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200224,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200225,EST,0,0,0,0,0,0,0,0,0,0,0,,,
20200226,EST,0,0,0,0,0,0,0,0,0,0,0,13,,0.01
20200227,EST,1,1,0.14285714,0,0,0,0,0,0,0,0,23,10,0.017
20200228,EST,1,0,0.14285714,0,0,0,0,0,0,0.754,0,36,13,0.027
20200229,EST,1,0,0.14285714,0,0,0,0,0,0,0.754,0,44,8,0.033
20200301,EST,1,0,0.14285714,0,0,0,0,0,0,0.754,0,62,18,0.047
20200302,EST,1,0,0.14285714,0,0,0,0,0,0,0.754,0,84,22,0.063
20200303,EST,2,1,0.28571429,0,0,0,0,0,0,,,113,29,0.085
20200304,EST,2,0,0.28571429,0,0,0,0,0,0,1.508,0,149,36,0.112
20200305,EST,3,1,0.28571429,0,0,0,0,0,0,,,184,35,0.139
20200306,EST,10,7,1.2857143,0,0,0,0,0,0,3.769,0,255,71,0.192
20200307,EST,10,0,1.2857143,0,0,0,0,0,0,7.538,0,284,29,0.214
20200308,EST,10,0,1.2857143,0,0,0,0,0,0,,,304,20,0.229
20200309,EST,10,0,1.2857143,0,0,0,0,0,0,,,368,64,0.277
20200310,EST,12,2,1.4285714,0,0,0,0,0,0,,,425,57,0.32
20200311,EST,16,4,2,0,0,0,0,0,0,9.8,0,490,65,0.369
20200312,EST,16,0,1.8571429,0,0,0,0,0,0,12.061,0,621,131,0.468
20200313,EST,79,63,9.8571429,0,0,0,0,0,0,20.354,0,804,183,0.606
20200314,EST,115,36,15,0,0,0,0,0,0,59.553,0,967,163,0.729
20200315,EST,171,56,23,0,0,0,1,1,0.14285714,86.692,0,1462,495,1.102
20200316,EST,205,34,27.857143,0,0,0,1,0,0.14285714,128.907,0,1766,304,1.331
20200317,EST,225,20,30.428571,0,0,0,1,0,0.14285714,154.537,0,1957,191,1.475
20200318,EST,258,33,34.571429,0,0,0,1,0,0.14285714,169.614,0,2495,538,1.881
20200319,EST,267,9,35.857143,0,0,0,1,0,0.14285714,194.491,0,2846,351,2.145
20200320,EST,283,16,29.142857,0,0,0,1,0,0.14285714,201.276,0,3238,392,2.441
20200321,EST,306,23,27.285714,0,0,0,1,0,0.14285714,213.337,0,3875,637,2.921
20200322,EST,326,20,22.142857,0,0,0,2,1,0.14285714,230.675,0,4035,160,3.042
20200323,EST,352,26,21,0,0,0,2,0,0.14285714,245.752,0,4530,495,3.415
20200324,EST,369,17,20.571429,0,0,0,7,5,0.85714286,265.352,0,5933,1403,4.473
20200325,EST,404,35,20.857143,1,1,0.14285714,8,1,1,278.167,0,6980,1047,5.262
20200326,EST,538,134,38.714286,1,0,0.14285714,8,0,1,304.552,0.754,8119,1139,6.12
20200327,EST,575,37,41.714286,1,0,0.14285714,11,3,1.4285714,405.567,0.754,9372,1253,7.065
20200328,EST,645,70,48.428571,1,0,0.14285714,20,9,2.7142857,433.459,0.754,10407,1035,7.845
20200329,EST,679,34,50.428571,3,2,0.42857143,20,0,2.5714286,482.458,0.754,11258,851,8.487
20200330,EST,715,36,51.857143,3,0,0.42857143,20,0,2.5714286,511.858,2.262,12407,1149,9.353
20200331,EST,745,30,53.714286,4,1,0.57142857,26,6,2.7142857,538.997,2.262,14383,1976,10.843
20200401,EST,779,34,53.571429,5,1,0.57142857,33,7,3.5714286,561.612,3.015,15758,1375,11.879
20200402,EST,858,79,45.714286,11,6,1.4285714,45,12,5.2857143,587.242,3.769,18264,2506,13.768
20200403,EST,961,103,55.142857,12,1,1.5714286,48,3,5.2857143,646.796,8.292,19797,1533,14.924
20200404,EST,1039,78,56.285714,13,1,1.7142857,59,11,5.5714286,724.442,9.046,20983,1186,15.818
20200405,EST,1097,58,59.714286,15,2,1.7142857,62,3,6,767.411,9.8,21842,859,16.465
20200406,EST,1108,11,56.142857,19,4,2.2857143,62,0,6,826.964,11.308,23521,1679,17.731
20200407,EST,1149,41,57.714286,21,2,2.4285714,69,7,6.1428571,835.256,14.323,24793,1272,18.69
20200408,EST,1185,36,58,24,3,2.7142857,72,3,5.5714286,866.164,15.831,26398,1605,19.9
20200409,EST,1207,22,49.857143,24,0,1.8571429,83,11,5.4285714,893.302,18.092,27864,1466,21.005
20200410,EST,1258,51,42.428571,24,0,1.7142857,93,10,6.4285714,909.887,18.092,29434,1570,22.189
20200411,EST,1304,46,37.857143,24,0,1.5714286,93,0,4.8571429,948.332,18.092,30329,895,22.863
20200412,EST,1309,5,30.285714,25,1,1.4285714,98,5,5.1428571,983.009,18.092,30738,409,23.172
20200413,EST,1332,23,32,28,3,1.2857143,102,4,5.7142857,986.778,18.846,32246,1508,24.308
20200414,EST,1373,41,32,31,3,1.4285714,115,13,6.5714286,1004.117,21.108,33952,1706,25.594
20200415,EST,1400,27,30.714286,35,4,1.5714286,117,2,6.4285714,1035.024,23.369,36001,2049,27.139
20200416,EST,1434,34,32.428571,36,1,1.7142857,133,16,7.1428571,1056.886,26.384,37573,1572,28.324
20200417,EST,1459,25,28.714286,38,2,2,145,12,7.4285714,1081.009,27.138,39583,2010,29.839
20200418,EST,1512,53,29.714286,38,0,2,162,17,9.8571429,1099.855,28.646,40305,722,30.384
20200419,EST,1528,16,31.285714,40,2,2.1428571,164,2,9.4285714,1139.808,28.646,40904,599,30.835
20200420,EST,1535,7,29,40,0,1.7142857,165,1,9,1151.87,30.154,42193,1289,31.807
20200421,EST,1552,17,25.571429,43,3,1.7142857,169,4,7.7142857,1157.147,30.154,43613,1420,32.877
20200422,EST,1559,7,22.714286,44,1,1.2857143,184,15,9.5714286,1169.962,32.415,45158,1545,34.042
20200423,EST,1592,33,22.571429,45,1,1.2857143,192,8,8.4285714,1175.239,33.169,46257,1099,34.87
20200424,EST,1605,13,20.857143,46,1,1.1428571,206,14,8.7142857,1200.115,33.923,47307,1050,35.662
20200425,EST,1635,30,17.571429,46,0,1.1428571,228,22,9.4285714,1209.915,34.677,47910,603,36.117
20200426,EST,1643,8,16.428571,49,3,1.2857143,233,5,9.8571429,1232.531,34.677,48379,469,36.47
20200427,EST,1647,4,16,50,1,1.4285714,233,0,9.7142857,1238.561,36.938,49487,1108,37.305
20200428,EST,1660,13,15.428571,50,0,1,240,7,10.142857,1241.577,37.692,51157,1670,38.564
20200429,EST,1666,6,15.285714,50,0,0.85714286,236,0,8,1251.377,37.692,52717,1560,39.74
20200430,EST,1689,23,13.857143,52,2,1,249,13,8.7142857,1255.9,37.692,53744,1027,40.514
20200501,EST,1694,5,12.714286,52,0,0.85714286,253,4,7.2857143,1273.238,39.2,54438,694,41.038
20200502,EST,1699,5,9.1428571,53,1,1,256,3,4.5714286,1277.007,39.2,55172,734,41.591
20200503,EST,1700,1,8.1428571,55,2,0.85714286,259,3,4.2857143,1280.777,39.954,55748,576,42.025
20200504,EST,1703,3,8,55,0,0.71428571,259,0,4.2857143,1281.53,41.461,57396,1648,43.267
20200505,EST,1711,8,7.2857143,55,0,0.71428571,261,2,3.5714286,1283.792,41.461,58934,1538,44.427
20200506,EST,1713,2,6.7142857,55,0,0.71428571,264,3,4,1289.823,41.461,60472,1538,45.586
20200507,EST,1720,7,4.4285714,56,1,0.57142857,273,9,3.4285714,1291.33,41.461,61748,1276,46.548
20200508,EST,1725,5,4.4285714,56,0,0.57142857,704,431,64.428571,1296.607,42.215,62698,950,47.264
20200509,EST,1733,8,4.8571429,60,4,1,747,43,70.142857,1300.376,42.215,63347,649,47.754
20200510,EST,1739,6,5.5714286,60,0,0.71428571,750,3,70.142857,1306.407,45.23,63937,590,48.198
20200511,EST,1741,2,5.4285714,61,1,0.85714286,751,1,70.285714,1310.93,45.23,64949,1012,48.961
20200512,EST,1746,5,5,61,0,0.85714286,777,26,73.714286,1312.438,45.984,66075,1126,49.81
20200513,EST,1751,5,5.4285714,61,0,0.85714286,777,0,73.285714,1316.207,45.984,67115,1040,50.594
20200514,EST,1758,7,5.4285714,62,1,0.85714286,909,132,90.857143,1319.976,45.984,68080,965,51.322
20200515,EST,1766,8,5.8571429,63,1,1,923,14,31.285714,1325.253,46.738,68825,745,51.883
20200516,EST,1770,4,5.2857143,63,0,0.42857143,934,11,26.714286,1331.284,47.492,69502,677,52.393
20200517,EST,1774,4,5,63,0,0.42857143,938,4,26.857143,1334.299,47.492,70169,667,52.896
20200518,EST,1784,10,6.1428571,64,1,0.42857143,938,0,26.714286,1337.315,47.492,71425,1256,53.843
20200519,EST,1791,7,6.4285714,64,0,0.42857143,938,0,23,1344.853,47.492,72444,1019,54.611
20200520,EST,1794,3,6.1428571,64,0,0.42857143,956,18,25.571429,1350.13,47.492,73716,1272,55.57
20200521,EST,1800,6,6,64,0,0.28571429,1488,532,82.714286,1352.391,47.492,74592,876,56.231
20200522,EST,1807,7,5.8571429,64,0,0.14285714,1508,20,83.571429,1356.914,47.492,75241,649,56.72
20200523,EST,1821,14,7.2857143,64,0,0.14285714,1526,18,84.571429,1362.191,47.492,75768,527,57.117
20200524,EST,1823,2,7,64,0,0.14285714,1532,6,84.857143,1372.745,47.492,76576,808,57.726
20200525,EST,1824,1,5.7142857,65,1,0.14285714,1538,6,85.714286,1374.253,47.492,78073,1497,58.855
20200526,EST,1834,10,6.1428571,65,0,0.14285714,1552,14,87.714286,1375.007,47.492,79595,1522,60.002
20200527,EST,1840,6,6.5714286,66,1,0.28571429,1561,9,86.428571,1382.545,47.492,80714,1119,60.846
20200528,EST,1851,11,7.2857143,66,0,0.28571429,1574,13,12.285714,1387.068,47.492,81708,994,61.595
20200529,EST,1859,8,7.4285714,67,1,0.42857143,1610,36,14.571429,1395.36,47.492,82741,1033,62.374
20200530,EST,1865,6,6.2857143,67,0,0.42857143,1622,12,13.714286,1401.391,47.492,83432,691,62.894
20200531,EST,1869,4,6.5714286,68,1,0.57142857,1624,2,13.142857,1405.914,47.492,84143,711,63.43
20200601,EST,1870,1,6.5714286,68,0,0.42857143,1625,1,12.428571,1408.93,47.492,85166,1023,64.202
20200602,EST,1870,0,5.1428571,68,0,0.42857143,1632,7,11.428571,1409.683,47.492,86424,1258,65.15
20200603,EST,1880,10,5.7142857,69,1,0.42857143,1650,18,12.714286,1409.683,47.492,87446,1022,65.92
20200604,EST,1890,10,5.5714286,69,0,0.42857143,1663,13,12.714286,1417.222,47.492,88562,1116,66.762
20200605,EST,1910,20,7.2857143,69,0,0.28571429,1667,4,8.1428571,1424.76,47.492,89415,853,67.405
20200606,EST,1931,21,9.4285714,69,0,0.28571429,1675,8,7.5714286,1439.837,47.492,90063,648,67.893
20200607,EST,1939,8,10,69,0,0.14285714,1681,6,8.1428571,1455.668,47.492,90611,548,68.306
20200608,EST,1940,1,10,69,0,0.14285714,1683,2,8.2857143,1461.698,47.492,91725,1114,69.146
20200609,EST,1947,7,11,69,0,0.14285714,1684,1,7.4285714,1462.452,47.492,92876,1151,70.014
20200610,EST,1958,11,11.142857,69,0,0,1690,6,5.7142857,1467.729,47.492,93827,951,70.731
20200611,EST,1965,7,10.714286,69,0,0,1697,7,4.8571429,1476.021,47.492,94707,880,71.394
20200612,EST,1970,5,8.5714286,69,0,0,1703,6,5.1428571,1481.298,47.492,95368,661,71.892
20200613,EST,1973,3,6,69,0,0,1705,2,4.2857143,1485.068,47.492,95983,615,72.356
20200614,EST,1973,0,4.8571429,69,0,0,1705,0,3.4285714,1487.329,47.492,96626,643,72.841
20200615,EST,1974,1,4.8571429,69,0,0,1717,12,4.8571429,1487.329,47.492,97693,1067,73.645
20200616,EST,1975,1,4,69,0,0,1728,11,6.2857143,1488.083,47.492,99142,1449,74.737
20200617,EST,1977,2,2.7142857,69,0,0,1743,15,7.5714286,1488.837,47.492,100383,1241,75.673
20200618,EST,1977,0,1.7142857,69,0,0,1748,5,7.2857143,1490.344,47.492,101738,1355,76.694
20200619,EST,1979,2,1.2857143,69,0,0,1755,7,7.4285714,1490.344,47.492,102482,744,77.255
20200620,EST,1981,2,1.1428571,69,0,0,1758,3,7.5714286,1491.852,47.492,102922,440,77.587
20200621,EST,1981,0,1.1428571,69,0,0,1764,6,8.4285714,1493.36,47.492,103207,285,77.802
20200622,EST,1981,0,1,69,0,0,1765,1,6.8571429,1493.36,47.492,103681,474,78.159
20200623,EST,1982,1,1,69,0,0,1771,6,6.1428571,1493.36,47.492,103947,266,78.36
20200624,EST,1983,1,0.85714286,69,0,0,1783,12,5.7142857,1494.114,47.492,104295,348,78.622
20200625,EST,1984,1,1,69,0,0,1790,7,6,1494.867,47.492,104857,562,79.046
20200626,EST,1986,2,1,69,0,0,1797,7,6,1495.621,47.492,105303,446,79.382
20200627,EST,1986,0,0.71428571,69,0,0,1812,15,7.7142857,1497.129,47.492,105666,363,79.655
20200628,EST,1987,1,0.85714286,69,0,0,1818,6,7.7142857,1497.129,47.492,106016,350,79.919
20200629,EST,1987,0,0.85714286,69,0,0,1818,0,7.5714286,1497.883,47.492,106779,763,80.494
20200630,EST,1989,2,1,69,0,0,1829,11,8.2857143,1497.883,47.492,107435,656,80.989
20200701,EST,1989,0,0.85714286,69,0,0,1836,7,7.5714286,1499.391,47.492,108145,710,81.524
20200702,EST,1990,1,0.85714286,69,0,0,1842,6,7.4285714,1499.391,47.492,108535,390,81.818
20200703,EST,1991,1,0.71428571,69,0,0,1859,17,8.8571429,1500.144,47.492,108799,264,82.017
20200704,EST,1993,2,1,69,0,0,1870,11,8.2857143,1500.898,47.492,109086,287,82.234
20200705,EST,1993,0,0.85714286,69,0,0,1874,4,8,1502.406,47.492,109377,291,82.453
20200706,EST,1994,1,1,69,0,0,1875,1,8.1428571,1502.406,47.492,109969,592,82.899
20200707,EST,1995,1,0.85714286,69,0,0,1880,5,7.2857143,1503.16,47.492,110543,574,83.332
20200708,EST,2003,8,2,69,0,0,1882,2,6.5714286,1503.914,47.492,111019,476,83.691
20200709,EST,2011,8,3,69,0,0,1889,7,6.7142857,1509.944,47.492,111463,444,84.025
20200710,EST,2013,2,3.1428571,69,0,0,1894,5,5,1515.975,47.492,111801,338,84.28
20200711,EST,2014,1,3,69,0,0,1895,1,3.5714286,1517.483,47.492,111952,151,84.394
20200712,EST,2014,0,3,69,0,0,1895,0,3,1518.237,47.492,112167,215,84.556
20200713,EST,2014,0,2.8571429,69,0,0,1895,0,2.8571429,1518.237,47.492,112575,408,84.864
20200714,EST,2015,1,2.8571429,69,0,0,1897,2,2.4285714,1518.237,47.492,113113,538,85.269
20200715,EST,2016,1,1.8571429,69,0,0,1901,4,2.7142857,1518.99,47.492,113550,437,85.599
20200716,EST,2016,0,0.71428571,69,0,0,1904,3,2.1428571,1519.744,47.492,113975,425,85.919
20200717,EST,2020,4,1,69,0,0,1910,6,2.2857143,1519.744,47.492,114262,287,86.135
20200718,EST,2021,1,1,69,0,0,1912,2,2.4285714,1522.76,47.492,114419,157,86.254
20200719,EST,2021,0,1,69,0,0,1912,0,2.4285714,1523.513,47.492,114509,90,86.322
20200720,EST,2021,0,1,69,0,0,1912,0,2.4285714,1523.513,47.492,114883,374,86.604
20200721,EST,2022,1,1,69,0,0,1912,0,2.1428571,1523.513,47.492,115397,514,86.991
20200722,EST,2025,3,1.2857143,69,0,0,1912,0,1.5714286,1524.267,47.492,115880,483,87.355
20200723,EST,2027,2,1.5714286,69,0,0,1912,0,1.1428571,1526.529,47.492,116253,373,87.636
20200724,EST,2028,1,1.1428571,69,0,0,1915,3,0.71428571,1528.036,47.492,116615,362,87.909
20200725,EST,2033,5,1.7142857,69,0,0,1915,0,0.42857143,1528.79,47.492,116853,238,88.089
20200726,EST,2034,1,1.8571429,69,0,0,1922,7,1.4285714,1532.56,47.492,116971,118,88.178
20200727,EST,2034,0,1.8571429,69,0,0,1923,1,1.5714286,1533.313,47.492,117248,277,88.386
20200728,EST,2038,4,2.2857143,69,0,0,1924,1,1.7142857,1536.329,47.492,117798,550,88.801
20200729,EST,2042,4,2.4285714,69,0,0,1926,2,2,1536.329,47.492,118477,679,89.313
20200730,EST,2051,9,3.4285714,69,0,0,1926,0,2,1539.344,47.492,119195,718,89.854
